29.4 336 5,0.42597926267281105 0.027452050044392 0.2598045143724587 0.02642688332981804
73.5 336 6,0.09533410138248845 0.013405840927930146 0.04862129497049865 0.00699278695570206
29.4 420 6,0.45176651305683563 0.02584231470464551 0.2792342764923336 0.0261624670375912
29.4 168 2,0.7461597542242703 0.03847343670923619 0.5595121245702817 0.059576525111890294
73.5 504 8,0.12371991807475677 0.01644319918321398 0.06165134329976466 0.009575712079246056
29.4 504 2,0.7898745519713262 0.023315595054509253 0.6359843236552261 0.039070736333920546
44.1 168 4,0.17645929339477726 0.030145317829171063 0.09652270376219567 0.018661942573185316
73.5 630 8,0.14879672299027136 0.015541691795495426 0.07288159363699716 0.00957571602640343
29.4 630 5,0.5230926779313876 0.01799370870745144 0.33570626240316165 0.023107028352941282
73.5 210 4,0.09324116743471582 0.021288128041384507 0.04897780305306204 0.012117724098260046
29.4 504 8,0.4699820788530465 0.023268636160058562 0.2940401689445213 0.02494070287523983
73.5 420 7,0.11344086021505377 0.014356562504628302 0.05739371537046399 0.008063899146984804
14.7 630 7,0.70373783922171 0.01814981030449953 0.524167950946256 0.026873800787525944
14.7 336 3,0.746351766513057 0.02550946669659451 0.5670783574200177 0.03637102911024844
14.7 210 5,0.5932411674347157 0.03037748497200152 0.40867461591268756 0.03146652347027726
29.4 420 4,0.5118279569892473 0.025143024941892692 0.32718441231813256 0.02723603538022571
29.4 336 4,0.4728302611367127 0.03009360032070664 0.29679757063762247 0.02973116548426225
44.1 630 7,0.342652329749104 0.024579599677488104 0.19147010095463332 0.020008152644891426
44.1 210 3,0.38264208909370206 0.04054252064133229 0.23595234478648006 0.028385603654889152
73.5 210 5,0.08847926267281105 0.018214265877458235 0.045801497901130056 0.010119784446046588
73.5 168 3,0.1346006144393241 0.028713381815537075 0.07876020206506798 0.019753793295450007
44.1 420 5,0.2870199692780338 0.025777633679164972 0.16040774339408848 0.019165166438975773
14.7 504 5,0.6878520225294417 0.017656084194936576 0.5077219851167648 0.02716744959160679
14.7 630 5,0.7117255504352278 0.016748403281645476 0.5325519733784092 0.026832610097337783
29.4 420 7,0.4484639016897082 0.025811022929186748 0.27662477348201414 0.0256654145342202
29.4 420 2,0.7872503840245775 0.025092531465723832 0.6269698907661356 0.04160592829027514
73.5 420 4,0.1412442396313364 0.015339847210222073 0.07553909940542891 0.009554542890199453
14.7 336 2,0.8336213517665131 0.02273339546160266 0.695814588919949 0.05133413402537545
29.4 168 5,0.2980030721966205 0.035808103984263484 0.16996426595510947 0.026149336614867076
44.1 168 2,0.6710829493087557 0.04101609013575553 0.47868871409814007 0.05120155494565748
73.5 336 7,0.09533410138248846 0.013104047426356364 0.04860937936511812 0.006905586323227572
14.7 210 8,0.5850998463901688 0.03153456816063002 0.4012592736935637 0.03096629956269525
29.4 168 4,0.3365975422427035 0.03755006379698812 0.19703133959601374 0.03017268231414054
73.5 168 6,0.07699692780337941 0.020054026711439184 0.03975796438903809 0.010851195716981801
