2860	24	0.007343941	0.787637699
2870	24	0.007343941	0.79498164
2880	23	0.007037944	0.802019584
2890	28	0.008567931	0.810587515
2900	14	0.004283966	0.814871481
2910	18	0.005507956	0.820379437
2920	28	0.008567931	0.828947368
2930	23	0.007037944	0.835985312
2940	30	0.009179927	0.845165239
2950	23	0.007037944	0.852203182
2960	15	0.004589963	0.856793146
2970	21	0.006425949	0.863219094
2980	21	0.006425949	0.869645043
2990	25	0.007649939	0.877294982
3000	19	0.005813953	0.883108935
3010	18	0.005507956	0.888616891
3020	19	0.005813953	0.894430845
3030	10	0.003059976	0.89749082
3040	14	0.004283966	0.901774786
3050	22	0.006731946	0.908506732
3060	20	0.006119951	0.914626683
3070	19	0.005813953	0.920440636
3080	18	0.005507956	0.925948592
3090	21	0.006425949	0.932374541
3100	9	0.002753978	0.935128519
3110	13	0.003977968	0.939106487
3120	14	0.004283966	0.943390453
3130	17	0.005201958	0.948592411
3140	7	0.002141983	0.950734394
3150	6	0.001835985	0.952570379
3160	11	0.003365973	0.955936353
3170	4	0.00122399	0.957160343
3180	13	0.003977968	0.961138311
3190	10	0.003059976	0.964198286
3200	10	0.003059976	0.967258262
3210	8	0.00244798	0.969706242
3220	4	0.00122399	0.970930233
3230	14	0.004283966	0.975214198
3240	8	0.00244798	0.977662179
3250	2	0.000611995	0.978274174
3260	8	0.00244798	0.980722154
3270	7	0.002141983	0.982864137
3280	4	0.00122399	0.984088127
3290	3	0.000917993	0.98500612
3300	3	0.000917993	0.985924113
3310	8	0.00244798	0.988372093
3320	9	0.002753978	0.991126071
3330	4	0.00122399	0.992350061
3340	4	0.00122399	0.993574051
3350	2	0.000611995	0.994186047
3360	2	0.000611995	0.994798042
3370	2	0.000611995	0.995410037
3380	1	0.000305998	0.995716034
3390	1	0.000305998	0.996022032
3400	2	0.000611995	0.996634027
3410	3	0.000917993	0.99755202
3420	1	0.000305998	0.997858017
3430	1	0.000305998	0.998164015
3440	1	0.000305998	0.998470012
3450	0	0	0.998470012
3460	0	0	0.998470012
3470	0	0	0.998470012
3480	0	0	0.998470012
3490	0	0	0.998470012
3500	1	0.000305998	0.99877601
3510	0	0	0.99877601
3520	0	0	0.99877601
3530	1	0.000305998	0.999082007
3540	0	0	0.999082007
3550	1	0.000305998	0.999388005
3560	0	0	0.999388005
3570	0	0	0.999388005
3580	0	0	0.999388005
3590	0	0	0.999388005
3600	0	0	0.999388005
3610	0	0	0.999388005
3620	0	0	0.999388005
3630	1	0.000305998	0.999694002
3640	0	0	0.999694002
3650	0	0	0.999694002
3660	1	0.000305998	1
3670	0	0	1
3680	0	0	1
3690	0	0	1
3700	0	0	1
3710	0	0	1
3720	0	0	1
3730	0	0	1
3740	0	0	1
3750	0	0	1
3760	0	0	1
3770	0	0	1
3780	0	0	1
3790	0	0	1
3800	0	0	1
3810	0	0	1
3820	0	0	1
3830	0	0	1
3840	0	0	1
3850	0	0	1
3860	0	0	1
3870	0	0	1
3880	0	0	1
3890	0	0	1
3900	0	0	1
3910	0	0	1
3920	0	0	1
3930	0	0	1
3940	0	0	1
3950	0	0	1
3960	0	0	1
3970	0	0	1
3980	0	0	1
3990	0	0	1
4000	0	0	1
